case_id,stress_tier,selected_rows,target_loss_mass,actual_selected_loss_mass,q90,q95,q99,deployable_residual_rmse,negative_residual_fraction
case_13,top_p99,250,0.05,0.049999999999999996,7.618145275115968,9.118360137939451,14.603178558349592,0.8552379741741372,0.3754
case_14,below_p90,3000,0.6,0.6,7.814601469039917,9.186977624893188,14.805124273300162,0.7873315593617063,0.4274
case_14,p90_to_p95,750,0.15,0.15,7.814601469039917,9.186977624893188,14.805124273300162,0.7873315593617063,0.4274
case_14,p95_to_p99,1000,0.2,0.2,7.814601469039917,9.186977624893188,14.805124273300162,0.7873315593617063,0.4274
case_14,top_p99,250,0.05,0.049999999999999996,7.814601469039917,9.186977624893188,14.805124273300162,0.7873315593617063,0.4274
case_17,below_p90,3000,0.6,0.6,7.94538350105286,8.882305335998534,13.956213130950902,0.9031454748858357,0.3752
case_17,p90_to_p95,750,0.15,0.15,7.94538350105286,8.882305335998534,13.956213130950902,0.9031454748858357,0.3752
case_17,p95_to_p99,1000,0.2,0.2,7.94538350105286,8.882305335998534,13.956213130950902,0.9031454748858357,0.3752
case_17,top_p99,250,0.05,0.049999999999999996,7.94538350105286,8.882305335998534,13.956213130950902,0.9031454748858357,0.3752
case_18,below_p90,3000,0.6,0.6,8.313796043395998,9.915027427673339,15.819301843643087,0.8028456686594402,0.4204
case_18,p90_to_p95,750,0.15,0.15,8.313796043395998,9.915027427673339,15.819301843643087,0.8028456686594402,0.4204
case_18,p95_to_p99,1000,0.2,0.2,8.313796043395998,9.915027427673339,15.819301843643087,0.8028456686594402,0.4204
case_18,top_p99,250,0.05,0.049999999999999996,8.313796043395998,9.915027427673339,15.819301843643087,0.8028456686594402,0.4204
case_19,below_p90,3000,0.6,0.6,8.578166675567628,10.343796873092652,16.581697864532423,0.827825255776791,0.3726
case_19,p90_to_p95,750,0.15,0.15,8.578166675567628,10.343796873092652,16.581697864532423,0.827825255776791,0.3726
case_19,p95_to_p99,1000,0.2,0.2,8.578166675567628,10.343796873092652,16.581697864532423,0.827825255776791,0.3726
case_19,top_p99,250,0.05,0.049999999999999996,8.578166675567628,10.343796873092652,16.581697864532423,0.827825255776791,0.3726
case_20,below_p90,3000,0.6,0.6,8.465796852111817,10.149102687835692,16.289631748199415,0.8447343681864019,0.3926
case_20,p90_to_p95,750,0.15,0.15,8.465796852111817,10.149102687835692,16.289631748199415,0.8447343681864019,0.3926
case_20,p95_to_p99,1000,0.2,0.2,8.465796852111817,10.149102687835692,16.289631748199415,0.8447343681864019,0.3926
case_20,top_p99,250,0.05,0.049999999999999996,8.465796852111817,10.149102687835692,16.289631748199415,0.8447343681864019,0.3926
case_21,below_p90,3000,0.6,0.6,6.813072156906129,8.021694707870484,12.29129181861873,0.7146766515706587,0.5312
case_21,p90_to_p95,750,0.15,0.15,6.813072156906129,8.021694707870484,12.29129181861873,0.7146766515706587,0.5312
case_21,p95_to_p99,1000,0.2,0.2,6.813072156906129,8.021694707870484,12.29129181861873,0.7146766515706587,0.5312
case_21,top_p99,250,0.05,0.049999999999999996,6.813072156906129,8.021694707870484,12.29129181861873,0.7146766515706587,0.5312
case_27,below_p90,3000,0.6,0.6,7.139598655700684,8.11301689147949,13.111589975357049,0.7237764050292508,0.46
case_27,p90_to_p95,750,0.15,0.15,7.139598655700684,8.11301689147949,13.111589975357049,0.7237764050292508,0.46
case_27,p95_to_p99,1000,0.2,0.2,7.139598655700684,8.11301689147949,13.111589975357049,0.7237764050292508,0.46
case_27,top_p99,250,0.05,0.049999999999999996,7.139598655700684,8.11301689147949,13.111589975357049,0.7237764050292508,0.46
case_28,below_p90,3000,0.6,0.6,8.16353693008423,9.724851751327513,15.672686471939013,0.7614616596238222,0.4016
case_28,p90_to_p95,750,0.15,0.15,8.16353693008423,9.724851751327513,15.672686471939013,0.7614616596238222,0.4016
case_28,p95_to_p99,1000,0.2,0.2,8.16353693008423,9.724851751327513,15.672686471939013,0.7614616596238222,0.4016
case_28,top_p99,250,0.05,0.049999999999999996,8.16353693008423,9.724851751327513,15.672686471939013,0.7614616596238222,0.4016
case_29,below_p90,3000,0.6,0.6,3.055029153823853,3.50241869688034,5.4425946283340405,0.6556164596290281,0.5668
case_29,p90_to_p95,750,0.15,0.15,3.055029153823853,3.50241869688034,5.4425946283340405,0.6556164596290281,0.5668
case_29,p95_to_p99,1000,0.2,0.2,3.055029153823853,3.50241869688034,5.4425946283340405,0.6556164596290281,0.5668
case_29,top_p99,250,0.05,0.049999999999999996,3.055029153823853,3.50241869688034,5.4425946283340405,0.6556164596290281,0.5668
case_32,below_p90,3000,0.6,0.6,8.342197036743167,10.015990829467771,15.115796918868979,0.6668423311085021,0.4102
case_32,p90_to_p95,750,0.15,0.15,8.342197036743167,10.015990829467771,15.115796918868979,0.6668423311085021,0.4102
case_32,p95_to_p99,1000,0.2,0.2,8.342197036743167,10.015990829467771,15.115796918868979,0.6668423311085021,0.4102
case_32,top_p99,250,0.05,0.049999999999999996,8.342197036743167,10.015990829467771,15.115796918868979,0.6668423311085021,0.4102
case_34,below_p90,3000,0.6,0.6,7.029938602447512,8.226318550109863,12.876111402511585,0.7561008688994914,0.4112
case_34,p90_to_p95,750,0.15,0.15,7.029938602447512,8.226318550109863,12.876111402511585,0.7561008688994914,0.4112
case_34,p95_to_p99,1000,0.2,0.2,7.029938602447512,8.226318550109863,12.876111402511585,0.7561008688994914,0.4112
case_34,top_p99,250,0.05,0.049999999999999996,7.029938602447512,8.226318550109863,12.876111402511585,0.7561008688994914,0.4112
case_35,below_p90,3000,0.6,0.6,5.815611219406129,6.875816249847412,10.138929128646827,0.782257833478774,0.4568
case_35,p90_to_p95,750,0.15,0.15,5.815611219406129,6.875816249847412,10.138929128646827,0.782257833478774,0.4568
case_35,p95_to_p99,1000,0.2,0.2,5.815611219406129,6.875816249847412,10.138929128646827,0.782257833478774,0.4568
case_35,top_p99,250,0.05,0.049999999999999996,5.815611219406129,6.875816249847412,10.138929128646827,0.782257833478774,0.4568
case_40,below_p90,3000,0.6,0.6,7.539405775070191,8.88729267120361,14.066408891677813,0.816423448504249,0.453
case_40,p90_to_p95,750,0.15,0.15,7.539405775070191,8.88729267120361,14.066408891677813,0.816423448504249,0.453
case_40,p95_to_p99,1000,0.2,0.2,7.539405775070191,8.88729267120361,14.066408891677813,0.816423448504249,0.453
case_40,top_p99,250,0.05,0.049999999999999996,7.539405775070191,8.88729267120361,14.066408891677813,0.816423448504249,0.453
case_42,below_p90,3000,0.6,0.6,7.019306039810181,8.91228380203247,13.76958976745605,0.639820229418891,0.411
case_42,p90_to_p95,750,0.15,0.15,7.019306039810181,8.91228380203247,13.76958976745605,0.639820229418891,0.411
case_42,p95_to_p99,1000,0.2,0.2,7.019306039810181,8.91228380203247,13.76958976745605,0.639820229418891,0.411
case_42,top_p99,250,0.05,0.049999999999999996,7.019306039810181,8.91228380203247,13.76958976745605,0.639820229418891,0.411
case_43,below_p90,3000,0.6,0.6,7.143338203430185,9.005365419387815,13.601225948333738,0.6385251540804503,0.4204
case_43,p90_to_p95,750,0.15,0.15,7.143338203430185,9.005365419387815,13.601225948333738,0.6385251540804503,0.4204
case_43,p95_to_p99,1000,0.2,0.2,7.143338203430185,9.005365419387815,13.601225948333738,0.6385251540804503,0.4204
case_43,top_p99,250,0.05,0.049999999999999996,7.143338203430185,9.005365419387815,13.601225948333738,0.6385251540804503,0.4204
case_44,below_p90,3000,0.6,0.6,7.955138158798219,9.196964502334595,14.862060785293576,0.7869086091020112,0.4238
case_44,p90_to_p95,750,0.15,0.15,7.955138158798219,9.196964502334595,14.862060785293576,0.7869086091020112,0.4238
case_44,p95_to_p99,1000,0.2,0.2,7.955138158798219,9.196964502334595,14.862060785293576,0.7869086091020112,0.4238
case_44,top_p99,250,0.05,0.049999999999999996,7.955138158798219,9.196964502334595,14.862060785293576,0.7869086091020112,0.4238
case_45,below_p90,3000,0.6,0.6,8.678328609466552,10.862130212783812,15.904301156997667,0.7280903842579072,0.3938
case_45,p90_to_p95,750,0.15,0.15,8.678328609466552,10.862130212783812,15.904301156997667,0.7280903842579072,0.3938
case_45,p95_to_p99,1000,0.2,0.2,8.678328609466552,10.862130212783812,15.904301156997667,0.7280903842579072,0.3938
case_45,top_p99,250,0.05,0.049999999999999996,8.678328609466552,10.862130212783812,15.904301156997667,0.7280903842579072,0.3938
case_49,below_p90,3000,0.6,0.6,8.614511680603032,10.265372943878171,16.352748069763166,0.7941952172352938,0.4042
case_49,p90_to_p95,750,0.15,0.15,8.614511680603032,10.265372943878171,16.352748069763166,0.7941952172352938,0.4042
case_49,p95_to_p99,1000,0.2,0.2,8.614511680603032,10.265372943878171,16.352748069763166,0.7941952172352938,0.4042
case_49,top_p99,250,0.05,0.049999999999999996,8.614511680603032,10.265372943878171,16.352748069763166,0.7941952172352938,0.4042
case_51,below_p90,3000,0.6,0.6,5.316217565536501,6.196873641014097,9.536471252441398,0.7185136175832775,0.6072
case_51,p90_to_p95,750,0.15,0.15,5.316217565536501,6.196873641014097,9.536471252441398,0.7185136175832775,0.6072
case_51,p95_to_p99,1000,0.2,0.2,5.316217565536501,6.196873641014097,9.536471252441398,0.7185136175832775,0.6072
case_51,top_p99,250,0.05,0.049999999999999996,5.316217565536501,6.196873641014097,9.536471252441398,0.7185136175832775,0.6072
case_54,below_p90,3000,0.6,0.6,8.060875701904298,9.406452131271362,14.854768409728997,0.7381728570376292,0.448
case_54,p90_to_p95,750,0.15,0.15,8.060875701904298,9.406452131271362,14.854768409728997,0.7381728570376292,0.448
case_54,p95_to_p99,1000,0.2,0.2,8.060875701904298,9.406452131271362,14.854768409728997,0.7381728570376292,0.448
case_54,top_p99,250,0.05,0.049999999999999996,8.060875701904298,9.406452131271362,14.854768409728997,0.7381728570376292,0.448
case_56,below_p90,3000,0.6,0.6,7.545088195800784,9.012357282638549,12.885962295532151,0.6930306738497746,0.5026
case_56,p90_to_p95,750,0.15,0.15,7.545088195800784,9.012357282638549,12.885962295532151,0.6930306738497746,0.5026
case_56,p95_to_p99,1000,0.2,0.2,7.545088195800784,9.012357282638549,12.885962295532151,0.6930306738497746,0.5026
case_56,top_p99,250,0.05,0.049999999999999996,7.545088195800784,9.012357282638549,12.885962295532151,0.6930306738497746,0.5026
case_57,below_p90,3000,0.6,0.6,8.346374702453614,9.728502988815302,14.611289510726927,0.8466753930980734,0.4098
case_57,p90_to_p95,750,0.15,0.15,8.346374702453614,9.728502988815302,14.611289510726927,0.8466753930980734,0.4098
case_57,p95_to_p99,1000,0.2,0.2,8.346374702453614,9.728502988815302,14.611289510726927,0.8466753930980734,0.4098
case_57,top_p99,250,0.05,0.049999999999999996,8.346374702453614,9.728502988815302,14.611289510726927,0.8466753930980734,0.4098
case_58,below_p90,3000,0.6,0.6,5.742211008071901,6.500666666030883,10.108694267272929,0.7936004211264601,0.4082
case_58,p90_to_p95,750,0.15,0.15,5.742211008071901,6.500666666030883,10.108694267272929,0.7936004211264601,0.4082
case_58,p95_to_p99,1000,0.2,0.2,5.742211008071901,6.500666666030883,10.108694267272929,0.7936004211264601,0.4082
case_58,top_p99,250,0.05,0.049999999999999996,5.742211008071901,6.500666666030883,10.108694267272929,0.7936004211264601,0.4082
case_59,below_p90,3000,0.6,0.6,8.079314613342287,9.45020728111267,14.667274990081749,0.8516666836740572,0.393
case_59,p90_to_p95,750,0.15,0.15,8.079314613342287,9.45020728111267,14.667274990081749,0.8516666836740572,0.393
case_59,p95_to_p99,1000,0.2,0.2,8.079314613342287,9.45020728111267,14.667274990081749,0.8516666836740572,0.393
case_59,top_p99,250,0.05,0.049999999999999996,8.079314613342287,9.45020728111267,14.667274990081749,0.8516666836740572,0.393
case_60,below_p90,3000,0.6,0.6,8.39782257080078,9.96433162689209,15.850470104217512,0.7514901934560387,0.4536
case_60,p90_to_p95,750,0.15,0.15,8.39782257080078,9.96433162689209,15.850470104217512,0.7514901934560387,0.4536
case_60,p95_to_p99,1000,0.2,0.2,8.39782257080078,9.96433162689209,15.850470104217512,0.7514901934560387,0.4536
case_60,top_p99,250,0.05,0.049999999999999996,8.39782257080078,9.96433162689209,15.850470104217512,0.7514901934560387,0.4536
case_61,below_p90,3000,0.6,0.6,8.40147466659546,9.68325624465942,15.157886562347406,0.9043814694044492,0.378
case_61,p90_to_p95,750,0.15,0.15,8.40147466659546,9.68325624465942,15.157886562347406,0.9043814694044492,0.378
case_61,p95_to_p99,1000,0.2,0.2,8.40147466659546,9.68325624465942,15.157886562347406,0.9043814694044492,0.378
case_61,top_p99,250,0.05,0.049999999999999996,8.40147466659546,9.68325624465942,15.157886562347406,0.9043814694044492,0.378
case_62,below_p90,3000,0.6,0.6,3.834617543220521,4.507473468780517,6.4952899599075264,0.6515905491901892,0.4638
case_62,p90_to_p95,750,0.15,0.15,3.834617543220521,4.507473468780517,6.4952899599075264,0.6515905491901892,0.4638
case_62,p95_to_p99,1000,0.2,0.2,3.834617543220521,4.507473468780517,6.4952899599075264,0.6515905491901892,0.4638
case_62,top_p99,250,0.05,0.049999999999999996,3.834617543220521,4.507473468780517,6.4952899599075264,0.6515905491901892,0.4638
case_64,below_p90,3000,0.6,0.6,5.991517400741579,6.892904663085936,10.860165023803638,0.8091700315523053,0.497
case_64,p90_to_p95,750,0.15,0.15,5.991517400741579,6.892904663085936,10.860165023803638,0.8091700315523053,0.497
case_64,p95_to_p99,1000,0.2,0.2,5.991517400741579,6.892904663085936,10.860165023803638,0.8091700315523053,0.497
case_64,top_p99,250,0.05,0.049999999999999996,5.991517400741579,6.892904663085936,10.860165023803638,0.8091700315523053,0.497
case_66,below_p90,3000,0.6,0.6,6.3177044868469245,8.640856552124024,14.484742507934437,0.6966994301907335,0.4002
case_66,p90_to_p95,750,0.15,0.15,6.3177044868469245,8.640856552124024,14.484742507934437,0.6966994301907335,0.4002
case_66,p95_to_p99,1000,0.2,0.2,6.3177044868469245,8.640856552124024,14.484742507934437,0.6966994301907335,0.4002
case_66,top_p99,250,0.05,0.049999999999999996,6.3177044868469245,8.640856552124024,14.484742507934437,0.6966994301907335,0.4002
case_69,below_p90,3000,0.6,0.6,8.143990993499758,9.673070669174193,15.407477064132683,0.878116517681961,0.3952
case_69,p90_to_p95,750,0.15,0.15,8.143990993499758,9.673070669174193,15.407477064132683,0.878116517681961,0.3952
case_69,p95_to_p99,1000,0.2,0.2,8.143990993499758,9.673070669174193,15.407477064132683,0.878116517681961,0.3952
case_69,top_p99,250,0.05,0.049999999999999996,8.143990993499758,9.673070669174193,15.407477064132683,0.878116517681961,0.3952
case_71,below_p90,3000,0.6,0.6,6.812291240692138,7.7705615758895865,12.114842939376807,0.7564195307133004,0.4416
case_71,p90_to_p95,750,0.15,0.15,6.812291240692138,7.7705615758895865,12.114842939376807,0.7564195307133004,0.4416
case_71,p95_to_p99,1000,0.2,0.2,6.812291240692138,7.7705615758895865,12.114842939376807,0.7564195307133004,0.4416
case_71,top_p99,250,0.05,0.049999999999999996,6.812291240692138,7.7705615758895865,12.114842939376807,0.7564195307133004,0.4416
case_72,below_p90,3000,0.6,0.6,4.210915660858155,4.794327330589294,7.4184241771698,0.7181460982055801,0.579
case_72,p90_to_p95,750,0.15,0.15,4.210915660858155,4.794327330589294,7.4184241771698,0.7181460982055801,0.579
case_72,p95_to_p99,1000,0.2,0.2,4.210915660858155,4.794327330589294,7.4184241771698,0.7181460982055801,0.579
case_72,top_p99,250,0.05,0.049999999999999996,4.210915660858155,4.794327330589294,7.4184241771698,0.7181460982055801,0.579
case_73,below_p90,3000,0.6,0.6,5.935178899765017,8.22641882896423,14.632464952468844,0.7033934561668248,0.4782
case_73,p90_to_p95,750,0.15,0.15,5.935178899765017,8.22641882896423,14.632464952468844,0.7033934561668248,0.4782
case_73,p95_to_p99,1000,0.2,0.2,5.935178899765017,8.22641882896423,14.632464952468844,0.7033934561668248,0.4782
case_73,top_p99,250,0.05,0.049999999999999996,5.935178899765017,8.22641882896423,14.632464952468844,0.7033934561668248,0.4782
case_75,below_p90,3000,0.6,0.6,8.108385753631593,9.665987253189082,15.416833810806175,0.8235236951010871,0.3966
case_75,p90_to_p95,750,0.15,0.15,8.108385753631593,9.665987253189082,15.416833810806175,0.8235236951010871,0.3966
case_75,p95_to_p99,1000,0.2,0.2,8.108385753631593,9.665987253189082,15.416833810806175,0.8235236951010871,0.3966
case_75,top_p99,250,0.05,0.049999999999999996,8.108385753631593,9.665987253189082,15.416833810806175,0.8235236951010871,0.3966
case_77,below_p90,3000,0.6,0.6,6.230674314498903,7.30365433692932,11.748572282791129,0.8244767325656522,0.4026
case_77,p90_to_p95,750,0.15,0.15,6.230674314498903,7.30365433692932,11.748572282791129,0.8244767325656522,0.4026
case_77,p95_to_p99,1000,0.2,0.2,6.230674314498903,7.30365433692932,11.748572282791129,0.8244767325656522,0.4026
case_77,top_p99,250,0.05,0.049999999999999996,6.230674314498903,7.30365433692932,11.748572282791129,0.8244767325656522,0.4026
case_79,below_p90,3000,0.6,0.6,8.438597679138184,10.056427860260005,15.850202865600538,0.8447345890875133,0.3826
case_79,p90_to_p95,750,0.15,0.15,8.438597679138184,10.056427860260005,15.850202865600538,0.8447345890875133,0.3826
case_79,p95_to_p99,1000,0.2,0.2,8.438597679138184,10.056427860260005,15.850202865600538,0.8447345890875133,0.3826
case_79,top_p99,250,0.05,0.049999999999999996,8.438597679138184,10.056427860260005,15.850202865600538,0.8447345890875133,0.3826
case_81,below_p90,3000,0.6,0.6,8.975979804992678,10.314814281463619,16.286035861968987,0.8686352585418192,0.4004
case_81,p90_to_p95,750,0.15,0.15,8.975979804992678,10.314814281463619,16.286035861968987,0.8686352585418192,0.4004
case_81,p95_to_p99,1000,0.2,0.2,8.975979804992678,10.314814281463619,16.286035861968987,0.8686352585418192,0.4004
case_81,top_p99,250,0.05,0.049999999999999996,8.975979804992678,10.314814281463619,16.286035861968987,0.8686352585418192,0.4004
case_82,below_p90,3000,0.6,0.6,8.144675540924077,9.606270885467529,15.515425043106074,0.7873708240199057,0.4038
case_82,p90_to_p95,750,0.15,0.15,8.144675540924077,9.606270885467529,15.515425043106074,0.7873708240199057,0.4038
case_82,p95_to_p99,1000,0.2,0.2,8.144675540924077,9.606270885467529,15.515425043106074,0.7873708240199057,0.4038
case_82,top_p99,250,0.05,0.049999999999999996,8.144675540924077,9.606270885467529,15.515425043106074,0.7873708240199057,0.4038
case_83,below_p90,3000,0.6,0.6,8.502192497253422,10.300168991088865,16.17190748214708,0.8009367623392649,0.399
case_83,p90_to_p95,750,0.15,0.15,8.502192497253422,10.300168991088865,16.17190748214708,0.8009367623392649,0.399
case_83,p95_to_p99,1000,0.2,0.2,8.502192497253422,10.300168991088865,16.17190748214708,0.8009367623392649,0.399
case_83,top_p99,250,0.05,0.049999999999999996,8.502192497253422,10.300168991088865,16.17190748214708,0.8009367623392649,0.399
case_84,below_p90,3000,0.6,0.6,8.520696544647219,10.052421236038205,16.077098846435536,0.8523570601809154,0.3958
case_84,p90_to_p95,750,0.15,0.15,8.520696544647219,10.052421236038205,16.077098846435536,0.8523570601809154,0.3958
case_84,p95_to_p99,1000,0.2,0.2,8.520696544647219,10.052421236038205,16.077098846435536,0.8523570601809154,0.3958
case_84,top_p99,250,0.05,0.049999999999999996,8.520696544647219,10.052421236038205,16.077098846435536,0.8523570601809154,0.3958
case_85,below_p90,3000,0.6,0.6,8.277219963073733,9.90499882698059,15.767036905288688,0.8642866250593575,0.3884
case_85,p90_to_p95,750,0.15,0.15,8.277219963073733,9.90499882698059,15.767036905288688,0.8642866250593575,0.3884
case_85,p95_to_p99,1000,0.2,0.2,8.277219963073733,9.90499882698059,15.767036905288688,0.8642866250593575,0.3884
case_85,top_p99,250,0.05,0.049999999999999996,8.277219963073733,9.90499882698059,15.767036905288688,0.8642866250593575,0.3884
case_86,below_p90,3000,0.6,0.6,6.435240983963014,7.60098669528961,12.306284666061373,0.8459282541290665,0.392
case_86,p90_to_p95,750,0.15,0.15,6.435240983963014,7.60098669528961,12.306284666061373,0.8459282541290665,0.392
case_86,p95_to_p99,1000,0.2,0.2,6.435240983963014,7.60098669528961,12.306284666061373,0.8459282541290665,0.392
case_86,top_p99,250,0.05,0.049999999999999996,6.435240983963014,7.60098669528961,12.306284666061373,0.8459282541290665,0.392
case_87,below_p90,3000,0.6,0.6,8.551931095123292,10.772640562057495,15.996327209472646,0.8011904389895028,0.4118
case_87,p90_to_p95,750,0.15,0.15,8.551931095123292,10.772640562057495,15.996327209472646,0.8011904389895028,0.4118
case_87,p95_to_p99,1000,0.2,0.2,8.551931095123292,10.772640562057495,15.996327209472646,0.8011904389895028,0.4118
case_87,top_p99,250,0.05,0.049999999999999996,8.551931095123292,10.772640562057495,15.996327209472646,0.8011904389895028,0.4118
case_89,below_p90,3000,0.6,0.6,8.03588161468506,9.501103210449216,14.831547985076902,0.7226442755211245,0.429
case_89,p90_to_p95,750,0.15,0.15,8.03588161468506,9.501103210449216,14.831547985076902,0.7226442755211245,0.429
case_89,p95_to_p99,1000,0.2,0.2,8.03588161468506,9.501103210449216,14.831547985076902,0.7226442755211245,0.429
case_89,top_p99,250,0.05,0.049999999999999996,8.03588161468506,9.501103210449216,14.831547985076902,0.7226442755211245,0.429
case_91,below_p90,3000,0.6,0.6,9.551535987854004,10.791361618041991,16.847370262145986,0.8849043634923406,0.3894
case_91,p90_to_p95,750,0.15,0.15,9.551535987854004,10.791361618041991,16.847370262145986,0.8849043634923406,0.3894
case_91,p95_to_p99,1000,0.2,0.2,9.551535987854004,10.791361618041991,16.847370262145986,0.8849043634923406,0.3894
case_91,top_p99,250,0.05,0.049999999999999996,9.551535987854004,10.791361618041991,16.847370262145986,0.8849043634923406,0.3894
case_92,below_p90,3000,0.6,0.6,7.7384740829467775,8.626925182342527,13.86244007110595,0.9430418870461408,0.3666
case_92,p90_to_p95,750,0.15,0.15,7.7384740829467775,8.626925182342527,13.86244007110595,0.9430418870461408,0.3666
case_92,p95_to_p99,1000,0.2,0.2,7.7384740829467775,8.626925182342527,13.86244007110595,0.9430418870461408,0.3666
case_92,top_p99,250,0.05,0.049999999999999996,7.7384740829467775,8.626925182342527,13.86244007110595,0.9430418870461408,0.3666
case_93,below_p90,3000,0.6,0.6,7.96157169342041,9.250488615036007,14.655003519058223,0.8449735657544647,0.4116
case_93,p90_to_p95,750,0.15,0.15,7.96157169342041,9.250488615036007,14.655003519058223,0.8449735657544647,0.4116
case_93,p95_to_p99,1000,0.2,0.2,7.96157169342041,9.250488615036007,14.655003519058223,0.8449735657544647,0.4116
case_93,top_p99,250,0.05,0.049999999999999996,7.96157169342041,9.250488615036007,14.655003519058223,0.8449735657544647,0.4116
case_94,below_p90,3000,0.6,0.6,6.6170741558074955,7.718307733535765,12.303719158172552,0.8233452982349866,0.4474
case_94,p90_to_p95,750,0.15,0.15,6.6170741558074955,7.718307733535765,12.303719158172552,0.8233452982349866,0.4474
case_94,p95_to_p99,1000,0.2,0.2,6.6170741558074955,7.718307733535765,12.303719158172552,0.8233452982349866,0.4474
case_94,top_p99,250,0.05,0.049999999999999996,6.6170741558074955,7.718307733535765,12.303719158172552,0.8233452982349866,0.4474
case_96,below_p90,3000,0.6,0.6,6.657563495635986,7.780730009078979,12.240180082321166,0.720638291278139,0.5452
case_96,p90_to_p95,750,0.15,0.15,6.657563495635986,7.780730009078979,12.240180082321166,0.720638291278139,0.5452
case_96,p95_to_p99,1000,0.2,0.2,6.657563495635986,7.780730009078979,12.240180082321166,0.720638291278139,0.5452
case_96,top_p99,250,0.05,0.049999999999999996,6.657563495635986,7.780730009078979,12.240180082321166,0.720638291278139,0.5452
case_97,below_p90,3000,0.6,0.6,8.249234867095948,9.87625789642334,15.68950984954829,0.8613885581451248,0.3704
case_97,p90_to_p95,750,0.15,0.15,8.249234867095948,9.87625789642334,15.68950984954829,0.8613885581451248,0.3704
case_97,p95_to_p99,1000,0.2,0.2,8.249234867095948,9.87625789642334,15.68950984954829,0.8613885581451248,0.3704
case_97,top_p99,250,0.05,0.049999999999999996,8.249234867095948,9.87625789642334,15.68950984954829,0.8613885581451248,0.3704
case_98,below_p90,3000,0.6,0.6,9.397980308532714,10.456711626052856,16.65958471298217,0.9532598014761533,0.3536
case_98,p90_to_p95,750,0.15,0.15,9.397980308532714,10.456711626052856,16.65958471298217,0.9532598014761533,0.3536
case_98,p95_to_p99,1000,0.2,0.2,9.397980308532714,10.456711626052856,16.65958471298217,0.9532598014761533,0.3536
case_98,top_p99,250,0.05,0.049999999999999996,9.397980308532714,10.456711626052856,16.65958471298217,0.9532598014761533,0.3536
case_99,below_p90,3000,0.6,0.6,5.001983404159547,5.963100194931029,9.452709732055656,0.826136274304307,0.3586
case_99,p90_to_p95,750,0.15,0.15,5.001983404159547,5.963100194931029,9.452709732055656,0.826136274304307,0.3586
case_99,p95_to_p99,1000,0.2,0.2,5.001983404159547,5.963100194931029,9.452709732055656,0.826136274304307,0.3586
