case_id,n_elements,all_elements_used,case_equaliser,coordinate_source,q90,q95,q99,raw_weight_mean,normalised_weight_mean,normalised_weight_min,normalised_weight_max,iteration
case_68,400360,True,1.0,derived_from_exported_xy,7.673165082931521,9.673214769363403,14.204864883422841,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_71,400360,True,1.0,derived_from_exported_xy,6.812291240692138,7.7705615758895865,12.114842939376807,1.240003996403237,1.0000000000000004,0.8064490137939926,6.451592110351941,4
case_72,400360,True,1.0,derived_from_exported_xy,4.210915660858155,4.794327330589294,7.4184241771698,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_73,400360,True,1.0,derived_from_exported_xy,5.935178899765017,8.22641882896423,14.632464952468844,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_74,400360,True,1.0,derived_from_exported_xy,7.925480604171754,9.183551406860351,13.751770725250228,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_75,400360,True,1.0,derived_from_exported_xy,8.108385753631593,9.665987253189082,15.416833810806175,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_77,400360,True,1.0,derived_from_exported_xy,6.230674314498903,7.30365433692932,11.748572282791129,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_81,400360,True,1.0,derived_from_exported_xy,8.975979804992678,10.314814281463619,16.286035861968987,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_82,400360,True,1.0,derived_from_exported_xy,8.144675540924077,9.606270885467529,15.515425043106074,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_83,400360,True,1.0,derived_from_exported_xy,8.502192497253422,10.300168991088865,16.17190748214708,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_84,400360,True,1.0,derived_from_exported_xy,8.520696544647219,10.052421236038205,16.077098846435536,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_85,400360,True,1.0,derived_from_exported_xy,8.277219963073733,9.90499882698059,15.767036905288688,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,4
case_86,400360,True,1.0,derived_from_exported_xy,6.435240983963014,7.60098669528961,12.306284666061373,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_87,400360,True,1.0,derived_from_exported_xy,8.551931095123292,10.772640562057495,15.996327209472646,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_92,400360,True,1.0,derived_from_exported_xy,7.7384740829467775,8.626925182342527,13.86244007110595,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,4
case_93,400360,True,1.0,derived_from_exported_xy,7.96157169342041,9.250488615036007,14.655003519058223,1.240003996403237,0.9999999999999996,0.8064490137939926,6.451592110351941,4
case_94,400360,True,1.0,derived_from_exported_xy,6.6170741558074955,7.718307733535765,12.303719158172552,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_95,400360,True,1.0,derived_from_exported_xy,8.410765743255617,10.778055810928343,16.617831211090085,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_96,400360,True,1.0,derived_from_exported_xy,6.657563495635986,7.780730009078979,12.240180082321166,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_97,400360,True,1.0,derived_from_exported_xy,8.249234867095948,9.87625789642334,15.68950984954829,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_98,400360,True,1.0,derived_from_exported_xy,9.397980308532714,10.456711626052856,16.65958471298217,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,4
case_100,400360,True,1.0,derived_from_exported_xy,8.291062831878662,10.016252183914181,16.072310028076142,1.240003996403237,0.9999999999999996,0.8064490137939926,6.451592110351941,4
case_101,400360,True,1.0,derived_from_exported_xy,8.630828952789315,10.397786188125611,16.382473373413045,1.240003996403237,0.9999999999999996,0.8064490137939926,6.451592110351941,4
case_102,400360,True,1.0,derived_from_exported_xy,6.313833618164063,8.40616006851196,14.098538675308209,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_104,400360,True,1.0,derived_from_exported_xy,8.131133270263673,9.49413046836853,15.03142244338985,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_105,400360,True,1.0,derived_from_exported_xy,6.042276000976564,6.899764347076416,10.9968593406677,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_106,400360,True,1.0,derived_from_exported_xy,4.336377429962159,5.13510546684265,7.404705095291117,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_110,400360,True,1.0,derived_from_exported_xy,5.942445325851442,6.862423944473265,10.958230762481676,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_111,400360,True,1.0,derived_from_exported_xy,3.526404452323914,5.327201390266418,13.019953222274761,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_114,400360,True,1.0,derived_from_exported_xy,5.740637493133547,6.512721204757687,10.346745529174791,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_115,400360,True,1.0,derived_from_exported_xy,8.64419755935669,10.394952774047848,16.448994159698447,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_116,400360,True,1.0,derived_from_exported_xy,8.049812889099123,9.626658058166502,15.341071567535392,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_117,400360,True,1.0,derived_from_exported_xy,7.562745857238772,8.875784015655517,13.745235443115213,1.240003996403237,1.0000000000000004,0.8064490137939926,6.451592110351941,4
case_119,400360,True,1.0,derived_from_exported_xy,6.877431440353393,8.03566355705261,12.864710826873766,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_120,400360,True,1.0,derived_from_exported_xy,8.594173526763916,10.294800615310661,16.261321811676016,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_121,400360,True,1.0,derived_from_exported_xy,6.769794368743898,7.992828512191771,12.891168012618962,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_122,400360,True,1.0,derived_from_exported_xy,4.8859138011932375,5.731524729728698,9.12270348548888,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_125,400360,True,1.0,derived_from_exported_xy,6.6000275135040285,7.719360971450801,12.352934799194323,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_127,400360,True,1.0,derived_from_exported_xy,6.558638811111451,7.859949254989618,12.608463897705061,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_128,400360,True,1.0,derived_from_exported_xy,4.805820369720459,5.586181855201721,8.927573862075796,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_129,400360,True,1.0,derived_from_exported_xy,6.958357095718385,8.360485506057739,12.449416322708034,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_130,400360,True,1.0,derived_from_exported_xy,6.539754009246829,7.741332387924194,12.371518497466973,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_136,400360,True,1.0,derived_from_exported_xy,5.139823007583619,5.935817217826843,9.499952650070178,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_137,400360,True,1.0,derived_from_exported_xy,4.637449979782106,5.4260913848876955,8.722746763229296,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_141,400360,True,1.0,derived_from_exported_xy,6.175196123123171,7.26107919216156,11.077090291976921,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_142,400360,True,1.0,derived_from_exported_xy,6.654256010055542,7.779161429405209,12.231397266387924,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_143,400360,True,1.0,derived_from_exported_xy,6.828693103790284,7.921590662002563,12.536460180282564,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_144,400360,True,1.0,derived_from_exported_xy,8.429866123199465,9.57113671302795,15.136413698196405,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,4
case_145,400360,True,1.0,derived_from_exported_xy,6.4360365867614755,7.399078512191771,11.438420429229723,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_146,400360,True,1.0,derived_from_exported_xy,6.4904943943023685,7.589036440849302,12.167704410552965,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_147,400360,True,1.0,derived_from_exported_xy,7.216656684875488,8.369614458084104,13.121011762619016,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_148,400360,True,1.0,derived_from_exported_xy,6.300917434692384,7.333276700973511,11.485404291152937,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_150,400360,True,1.0,derived_from_exported_xy,6.113219213485718,7.405756855010986,10.835816211700429,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_151,400360,True,1.0,derived_from_exported_xy,5.76791081428528,6.654342794418334,10.317672529220548,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_153,400360,True,1.0,derived_from_exported_xy,6.899252128601077,8.088743019104003,12.596611623764018,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_155,400360,True,1.0,derived_from_exported_xy,6.5814643859863295,7.589083981513977,11.835097093582132,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_157,400360,True,1.0,derived_from_exported_xy,6.234185695648196,7.273385071754455,11.7065015220642,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_158,400360,True,1.0,derived_from_exported_xy,7.99565691947937,9.031450700759887,14.374462537765476,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_159,400360,True,1.0,derived_from_exported_xy,6.59002161026001,7.735206508636474,12.345149745941162,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_164,400360,True,1.0,derived_from_exported_xy,6.586019182205203,7.523049545288086,11.752422008514381,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_165,400360,True,1.0,derived_from_exported_xy,6.380742454528812,8.25058135986328,13.54518896102898,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_169,400360,True,1.0,derived_from_exported_xy,6.967317152023317,8.090929222106933,12.841711378097514,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_170,400360,True,1.0,derived_from_exported_xy,5.600141525268558,6.727396512031555,9.981185073852506,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_171,400360,True,1.0,derived_from_exported_xy,8.078412532806396,9.183458948135376,14.578658542633027,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_173,400360,True,1.0,derived_from_exported_xy,6.56617274284363,9.599425172805786,17.56222873687742,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_175,400360,True,1.0,derived_from_exported_xy,6.440139722824097,7.760565519332886,12.505675315856932,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_176,400360,True,1.0,derived_from_exported_xy,6.486819982528687,7.827819538116455,11.872080402374266,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_179,400360,True,1.0,derived_from_exported_xy,7.400428724288941,8.778277397155762,13.768545122146582,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_181,400360,True,1.0,derived_from_exported_xy,6.973642206192021,8.348705530166626,12.506495037078853,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,4
case_182,400360,True,1.0,derived_from_exported_xy,6.643274450302125,8.005867195129394,12.821896562576253,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,4
case_184,400360,True,1.0,derived_from_exported_xy,6.694358062744142,7.875815033912657,12.749776926040594,1.240003996403237,1.0000000000000007,0.8064490137939926,6.451592110351941,4
case_187,400360,True,1.0,derived_from_exported_xy,6.920290899276734,8.103256320953365,13.128380126953111,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_188,400360,True,1.0,derived_from_exported_xy,6.823497581481936,8.110652208328247,13.086825618743863,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,4
case_193,400360,True,1.0,derived_from_exported_xy,6.316708660125733,7.433103251457213,11.889664096832272,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_194,400360,True,1.0,derived_from_exported_xy,6.957199859619141,8.246804285049436,12.928755416870114,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,4
case_195,400360,True,1.0,derived_from_exported_xy,7.18097734451294,8.506486845016479,13.599721879959082,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
case_196,400360,True,1.0,derived_from_exported_xy,7.140284776687623,8.420341682434081,13.27775411605834,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,4
case_197,400360,True,1.0,derived_from_exported_xy,6.705656909942628,7.936916875839233,12.379508867263791,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,4
