stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
shape,recoverable_i1_single_shape,10,13,0.6937517,0.014496328826276,((theta_cos_scaled + -1.9003185) * ((0.39010203 - theta_cos_scaled) - square(rho_within_case_z_scaled))) * -0.14201234,(theta_cos_scaled - 1.9003185)*(-rho_within_case_z_scaled**2 - theta_cos_scaled + 0.39010203)*(-0.14201234),-0.156664937303873*(15.4180386938948*theta_cos - 16.126018886464)*(-15.4180386938948*theta_cos - 0.786512529171612*(rho_within_case_z + 0.260189976115635)**2 + 14.615802416464) + 0.285739561816426,"[""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('theta_cos_scaled')), CONST), Add(Mul(CONST, Pow(Symbol('rho_within_case_z_scaled'), Integer(2))), Mul(CONST, Symbol('theta_cos_scaled')), CONST))","{""features"": [""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,11,14,0.65356857,0.0596666606338407,square(theta_cos_scaled * 0.68717235) + (abs(rho_within_case_z_scaled * theta_cos_within_case_z_scaled) * -0.7670775),0.472205838604522*theta_cos_scaled**2 + Abs(rho_within_case_z_scaled*theta_cos_within_case_z_scaled)*(-0.7670775),123.832699608719*(theta_cos - 0.922666019258146)**2 - 0.846223282038108*Abs((0.886855416159597*rho_within_case_z + 0.230750889548587)*(0.772119121393891*theta_cos_within_case_z + 0.144351055481484)) + 0.285739561816426,"[""rho_within_case_z_scaled"", ""theta_cos_scaled"", ""theta_cos_within_case_z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(CONST, Abs(Mul(Symbol('rho_within_case_z_scaled'), Symbol('theta_cos_within_case_z_scaled'))))))","{""features"": [""rho_within_case_z_scaled"", ""theta_cos_scaled"", ""theta_cos_within_case_z_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,12,16,0.5965109,0.0456749701212738,((theta_cos_scaled * (theta_sin_scaled * -0.54230505)) - rho_scaled) * ((abs(rho_scaled) + -1.5157052) * -0.5709048),(-rho_scaled + theta_cos_scaled*theta_sin_scaled*(-0.54230505))*(Abs(rho_scaled) - 1.5157052)*(-0.5709048),-0.629809808770704*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5157052)*(-0.0509611749551904*rho - 0.54230505*(15.4180386938948*theta_cos - 14.225700386464)*(6.30045063652412*theta_sin - 2.1760652501445) + 9.32241465638866) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled'))), Add(Mul(CONST, Abs(Symbol('rho_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,13,18,0.5817236,0.0125510468985133,(((((theta_cos_scaled * theta_sin_scaled) * -0.72789794) - rho_scaled) * (abs(rho_scaled) + -1.5515759)) + 0.3043583) * -0.49794212,((-rho_scaled + theta_cos_scaled*theta_sin_scaled*(-0.72789794))*(Abs(rho_scaled) - 1.5515759) + 0.3043583)*(-0.49794212),-0.549318960667486*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.5515759)*(-0.0509611749551904*rho - 0.72789794*(15.4180386938948*theta_cos - 14.225700386464)*(6.30045063652412*theta_sin - 2.1760652501445) + 9.32241465638866) + 0.118549776789903,"[""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('theta_cos_scaled'), Symbol('theta_sin_scaled')), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled"", ""theta_sin_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,14,20,0.5761217,0.0048382488670186,((((0.542478 - rho_scaled) + square(theta_cos_scaled * 0.75521815)) * (abs(rho_scaled) + -1.6068274)) * -0.4554699) - 0.31581843,(-rho_scaled + 0.570354454089423*theta_cos_scaled**2 + 0.542478)*(Abs(rho_scaled) - 1.6068274)*(-0.4554699) - 1*0.31581843,-0.502464527570642*(Abs(0.0509611749551904*rho - 9.32241465638866) - 1.6068274)*(-0.0509611749551904*rho + 135.582332163829*(theta_cos - 0.922666019258146)**2 + 9.86489265638866) - 0.0626644890946259,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Abs(Symbol('rho_scaled'))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Symbol('rho_scaled'))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Symbol('rho_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,15,21,0.5611421,0.0263447519696761,((abs(theta_cos_scaled) * -0.38593993) - ((rho_scaled * rho_scaled) * -0.44122168)) * (abs(rho_scaled + 0.7404361) + -2.4153783),(-(-0.44122168)*rho_scaled*rho_scaled + Abs(theta_cos_scaled)*(-0.38593993))*(Abs(rho_scaled + 0.7404361) - 2.4153783),1.10317833861391*(38.3454356620746*(0.00546652094264727*rho - 1)**2 - 0.38593993*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.58197855638866) - 2.4153783) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(CONST, Abs(Symbol('theta_cos_scaled')))), Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,16,22,0.5456043,0.0280801834010966,((square(theta_cos_scaled) * -0.13530678) - ((rho_scaled + 0.6409733) * (rho_scaled * -0.5544203))) * (abs(rho_scaled + 0.7214679) + -2.424757),(-(-0.5544203)*rho_scaled*(rho_scaled + 0.6409733) + theta_cos_scaled**2*(-0.13530678))*(Abs(rho_scaled + 0.7214679) - 2.424757),1.10317833861391*(0.5544203*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.68144135638866) - 32.1645753065373*(theta_cos - 0.922666019258146)**2)*(Abs(0.0509611749551904*rho - 8.60094675638866) - 2.424757) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)))))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,17,23,0.5113544,0.064831095840963,(abs(rho_scaled + 0.7084482) + -2.4096844) * ((abs(theta_cos_scaled) * -0.3375997) - (((rho_scaled + 0.55203134) * rho_scaled) * -0.6079361)),(-(-0.6079361)*rho_scaled*(rho_scaled + 0.55203134) + Abs(theta_cos_scaled)*(-0.3375997))*(Abs(rho_scaled + 0.7084482) - 2.4096844),1.10317833861391*(0.6079361*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.77038331638866) - 0.3375997*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.61396645638866) - 2.4096844) + 0.285739561816426,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST), Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')))))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,18,25,0.510062,0.0012653024659742,(((abs(theta_cos_scaled) * -0.36819604) - (((rho_scaled + 0.5297703) * rho_scaled) * -0.59498614)) * (abs(rho_scaled + 0.71414894) + -2.381751)) - 0.06703055,(-(-0.59498614)*rho_scaled*(rho_scaled + 0.5297703) + Abs(theta_cos_scaled)*(-0.36819604))*(Abs(rho_scaled + 0.71414894) - 2.381751) - 1*0.06703055,1.10317833861391*(0.59498614*(0.0509611749551904*rho - 9.32241465638866)*(0.0509611749551904*rho - 8.79264435638866) - 0.36819604*Abs(15.4180386938948*theta_cos - 14.225700386464))*(Abs(0.0509611749551904*rho - 8.60826571638866) - 2.381751) + 0.21179291103105,"[""rho_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Pow(Symbol('rho_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('rho_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_scaled')), Mul(CONST, Abs(Symbol('theta_cos_scaled')), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Abs(Symbol('theta_cos_scaled'))), CONST))","{""features"": [""rho_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,19,26,0.5034552,0.0130375559169219,((((0.7670547 - rho_scaled) + square(theta_cos_scaled * 0.66224533)) * ((abs(rho_scaled + 0.83932525) + -2.090937) * (rho_within_case_z_scaled + 1.3788077))) * -0.46446636) - 0.5278979,(-rho_scaled + 0.438568877106809*theta_cos_scaled**2 + 0.7670547)*(Abs(rho_scaled + 0.83932525) - 2.090937)*(rho_within_case_z_scaled + 1.3788077)*(-0.46446636) - 1*0.5278979,-0.512389227366848*(0.886855416159597*rho_within_case_z + 1.60955858954859)*(Abs(0.0509611749551904*rho - 8.48308940638866) - 2.090937)*(-0.0509611749551904*rho + 104.254802862099*(theta_cos - 0.922666019258146)**2 + 10.0894693563887) - 0.296625966463344,"[""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled')), Mul(CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",14,1,warm_start_checkpoint,14,1
shape,recoverable_i1_single_shape,20,28,0.49807048,0.0053765689624188,(((square(theta_cos_scaled * 0.6779063) + 0.8421198) - rho_scaled) * (((rho_within_case_z_scaled + 1.804522) * ((abs(rho_scaled + 0.66456836) + -1.968648) * -0.38476458)) - 0.2074752)) - 0.50980896,((rho_within_case_z_scaled + 1.804522)*(Abs(rho_scaled + 0.66456836) - 1.968648)*(-0.38476458) - 1*0.2074752)*(-rho_scaled + 0.45955695157969*theta_cos_scaled**2 + 0.8421198) - 1*0.50980896,1.10317833861391*(-0.38476458*(0.886855416159597*rho_within_case_z + 2.03527288954859)*(Abs(0.0509611749551904*rho - 8.65784629638866) - 1.968648) - 0.2074752)*(-0.0509611749551904*rho + 109.244002234978*(theta_cos - 0.922666019258146)**2 + 10.1645344563887) - 0.276670639686857,"[""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled'), Symbol('rho_within_case_z_scaled')), Mul(CONST, Symbol('rho_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(Integer(-1), CONST, Symbol('rho_scaled')), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('rho_within_case_z_scaled'), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Symbol('rho_within_case_z_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)), Abs(Add(Symbol('rho_scaled'), CONST))), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(Integer(-1), CONST, Abs(Add(Symbol('rho_scaled'), CONST))), CONST))","{""features"": [""rho_scaled"", ""rho_within_case_z_scaled"", ""theta_cos_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow""]}",14,1,warm_start_checkpoint,14,1
